CASE_ID,PARTY_NUMBER,VICTIM_NUMBER,VICTIM_ROLE,VICTIM_SEX,VICTIM_AGE,VICTIM_DEGREE_OF_INJURY,VICTIM_SEATING_POSITION,VICTIM_SAFETY_EQUIP_1,VICTIM_SAFETY_EQUIP_2,VICTIM_EJECTED,COUNTY,CITY,ACCIDENT_YEAR
91412969,1,1,2,F,12,6,3,L,H,0,IMPERIAL,UNINCORPORATED,2021
91412969,1,2,2,F,13,5,4,P,H,0,IMPERIAL,UNINCORPORATED,2021
91412969,1,3,2,F,8,5,5,P,H,0,IMPERIAL,UNINCORPORATED,2021
91412969,1,4,1,M,31,5,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91412987,1,1,1,M,20,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91413878,2,1,1,F,46,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91414407,2,1,4,M,27,5,9,-,V,1,IMPERIAL,UNINCORPORATED,2021
91414468,1,1,1,M,37,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91414468,2,1,1,M,54,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91415130,1,1,1,M,41,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91415192,1,1,1,M,67,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91415192,1,2,2,M,80,6,3,M,G,0,IMPERIAL,UNINCORPORATED,2021
91415192,2,1,1,F,65,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91417755,1,1,1,F,34,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91417909,1,1,1,F,22,1,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91417909,2,1,1,M,48,7,1,P,G,0,IMPERIAL,UNINCORPORATED,2021
91418007,1,1,2,M,22,5,0,B,H,1,IMPERIAL,UNINCORPORATED,2021
91418078,1,1,1,F,19,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
9141941,2,1,1,F,27,6,1,L,G,0,IMPERIAL,EL CENTRO,2020
91419671,1,1,1,M,19,5,1,L,H,1,IMPERIAL,UNINCORPORATED,2021
91419742,1,1,1,M,40,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91419742,2,1,1,M,35,1,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91419882,1,1,1,M,71,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91419882,1,2,2,F,59,6,3,M,G,0,IMPERIAL,UNINCORPORATED,2021
91420500,1,1,1,M,25,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91423676,1,1,1,M,46,5,1,L,H,0,IMPERIAL,UNINCORPORATED,2021
91423676,2,1,1,F,54,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91423676,2,2,2,M,56,7,3,L,G,0,IMPERIAL,UNINCORPORATED,2021
91423676,2,3,2,F,21,7,4,P,G,0,IMPERIAL,UNINCORPORATED,2021
91423695,1,1,1,M,38,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91423744,2,1,1,M,65,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91423963,1,1,1,M,43,5,1,L,H,1,IMPERIAL,UNINCORPORATED,2021
91424945,1,1,1,M,34,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91424945,2,1,1,M,63,7,1,P,G,0,IMPERIAL,UNINCORPORATED,2021
91425998,1,1,3,M,45,5,9,-,-,-,IMPERIAL,UNINCORPORATED,2021
91426437,2,1,1,M,40,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91427271,1,1,1,M,31,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91427595,1,1,1,M,61,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91427595,2,1,1,M,29,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91428112,1,1,1,M,33,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91428990,1,1,1,M,17,5,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91428999,1,1,1,M,46,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91428999,2,1,1,F,41,6,1,P,G,0,IMPERIAL,UNINCORPORATED,2021
91428999,2,2,2,F,15,5,3,P,G,0,IMPERIAL,UNINCORPORATED,2021
91429432,1,1,1,M,37,5,1,P,W,0,IMPERIAL,UNINCORPORATED,2021
91429557,1,1,1,F,46,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91429573,1,1,1,M,63,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91430195,1,1,1,F,50,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91430434,1,1,1,M,22,7,1,P,W,1,IMPERIAL,UNINCORPORATED,2021
91430500,1,1,1,M,19,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91430500,2,1,1,F,25,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91430500,2,2,2,M,6,6,4,M,Q,0,IMPERIAL,UNINCORPORATED,2021
91431842,1,1,1,M,19,6,1,L,H,0,IMPERIAL,UNINCORPORATED,2021
91433149,1,1,1,M,63,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91433511,1,1,1,M,30,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91434424,1,1,1,F,47,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91434424,1,2,2,F,50,7,3,M,G,0,IMPERIAL,UNINCORPORATED,2021
91434478,1,1,1,M,42,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91435497,1,1,1,M,18,6,1,P,V,1,IMPERIAL,UNINCORPORATED,2021
91438451,1,1,1,F,60,5,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91438512,1,1,1,M,61,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91438512,2,1,1,M,65,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91439441,1,1,1,F,27,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91439528,2,1,2,F,56,7,3,L,G,0,IMPERIAL,UNINCORPORATED,2021
91441686,1,1,2,F,21,6,3,L,B,0,IMPERIAL,UNINCORPORATED,2021
91441686,1,2,2,F,20,6,6,P,H,0,IMPERIAL,UNINCORPORATED,2021
91441686,2,1,1,M,63,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91441784,1,1,1,M,53,1,1,B,B,0,IMPERIAL,UNINCORPORATED,2021
91441996,1,1,1,M,19,6,1,P,G,0,IMPERIAL,UNINCORPORATED,2021
91444323,1,1,1,F,46,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91444323,2,1,2,F,36,7,3,L,G,0,IMPERIAL,UNINCORPORATED,2021
91444323,2,2,1,M,36,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91447008,2,1,1,M,57,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91447415,1,1,1,M,37,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91447421,1,1,1,F,48,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91447487,1,1,1,M,29,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91447487,2,1,1,M,63,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91447494,1,1,1,M,37,5,1,L,H,1,IMPERIAL,UNINCORPORATED,2021
91449040,2,1,1,F,68,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91449040,2,2,2,F,65,6,3,L,G,0,IMPERIAL,UNINCORPORATED,2021
91449253,1,1,1,F,28,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91449253,1,2,2,M,4,7,6,L,G,0,IMPERIAL,UNINCORPORATED,2021
91449325,1,1,1,M,32,5,1,B,H,1,IMPERIAL,UNINCORPORATED,2021
91449710,1,1,1,F,37,5,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91451399,2,1,3,M,26,6,9,-,-,-,IMPERIAL,UNINCORPORATED,2021
91451435,1,1,1,F,46,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91451435,2,1,1,F,29,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91452085,2,1,3,F,1,1,9,-,-,-,IMPERIAL,UNINCORPORATED,2021
91452409,1,1,1,M,25,7,1,P,W,1,IMPERIAL,UNINCORPORATED,2021
91452458,1,1,1,M,20,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91454263,2,1,1,F,32,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91454596,2,1,3,M,32,5,0,-,P,0,IMPERIAL,UNINCORPORATED,2021
91454669,1,1,1,M,38,7,1,P,W,1,IMPERIAL,UNINCORPORATED,2021
91454968,1,1,1,M,20,6,1,B,B,0,IMPERIAL,UNINCORPORATED,2021
9145503,2,1,2,-,67,7,2,M,G,0,IMPERIAL,EL CENTRO,2020
9145503,2,2,1,F,34,7,1,M,G,0,IMPERIAL,EL CENTRO,2020
91455064,2,1,1,M,19,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91455541,1,1,1,M,31,5,1,P,W,1,IMPERIAL,UNINCORPORATED,2021
91456535,1,1,1,M,74,7,1,M,H,0,IMPERIAL,UNINCORPORATED,2021
91456535,2,1,1,F,21,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91456956,1,1,1,M,28,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91457020,1,1,2,F,30,7,3,L,G,0,IMPERIAL,UNINCORPORATED,2021
91458030,1,1,1,F,60,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91458030,1,2,2,M,59,7,3,L,G,0,IMPERIAL,UNINCORPORATED,2021
91458081,1,1,1,M,36,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91458081,2,1,1,F,31,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91458081,2,2,2,F,54,6,3,L,G,0,IMPERIAL,UNINCORPORATED,2021
91459489,1,1,2,F,32,7,3,M,G,0,IMPERIAL,UNINCORPORATED,2021
91459489,2,1,2,F,83,6,3,L,G,0,IMPERIAL,UNINCORPORATED,2021
91459489,2,2,2,F,59,7,6,P,G,0,IMPERIAL,UNINCORPORATED,2021
91459489,2,3,1,F,57,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91461492,1,1,1,M,72,1,1,M,H,0,IMPERIAL,UNINCORPORATED,2021
91461506,1,1,1,F,63,1,1,P,W,1,IMPERIAL,UNINCORPORATED,2021
91463525,2,1,1,F,32,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91465212,1,1,1,M,17,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91465677,1,1,1,M,25,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91466511,1,1,1,M,36,1,1,M,H,0,IMPERIAL,UNINCORPORATED,2021
91467033,1,1,1,M,57,1,1,P,W,1,IMPERIAL,UNINCORPORATED,2021
91467250,2,1,2,F,70,6,3,M,G,0,IMPERIAL,UNINCORPORATED,2021
91470581,2,1,1,F,39,5,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91470926,2,1,1,F,73,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91470926,2,2,2,M,73,6,3,L,G,0,IMPERIAL,UNINCORPORATED,2021
91471007,1,1,1,F,26,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91471091,1,1,1,M,48,7,1,P,W,0,IMPERIAL,UNINCORPORATED,2021
91471730,1,1,1,M,21,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91471932,2,1,1,F,51,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91472344,1,1,1,M,38,5,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91472541,1,1,1,M,25,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91472899,1,1,1,F,31,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91473127,1,1,1,F,25,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91473551,2,1,1,F,48,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
9147361,1,1,1,F,22,6,1,L,G,0,IMPERIAL,EL CENTRO,2020
91476007,1,1,1,F,28,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91478911,1,1,1,M,75,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91479259,1,1,1,M,29,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91480520,1,1,1,M,26,5,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91480952,1,1,1,M,28,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91480952,2,1,1,F,63,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91481303,2,1,1,F,24,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91481303,2,2,2,F,19,6,6,M,G,0,IMPERIAL,UNINCORPORATED,2021
91481303,2,3,2,M,24,7,3,M,G,0,IMPERIAL,UNINCORPORATED,2021
91482885,1,1,2,F,23,5,0,M,H,1,IMPERIAL,UNINCORPORATED,2021
91482885,1,2,1,M,41,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91482885,2,1,1,M,83,1,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91483041,1,1,1,M,48,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91485057,1,1,1,F,21,5,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91485057,1,2,2,F,23,5,3,M,H,0,IMPERIAL,UNINCORPORATED,2021
91485057,1,3,2,F,22,5,5,P,H,1,IMPERIAL,UNINCORPORATED,2021
91486519,1,1,1,M,26,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91486654,1,1,1,M,45,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91486950,1,1,1,M,58,6,1,L,E,0,IMPERIAL,UNINCORPORATED,2021
91486989,1,1,2,M,18,5,6,P,G,0,IMPERIAL,UNINCORPORATED,2021
91486989,1,2,1,M,20,5,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91487898,2,1,1,F,41,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91488843,2,1,1,F,63,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91491114,1,1,1,M,57,6,1,L,E,0,IMPERIAL,UNINCORPORATED,2021
91491334,1,1,1,M,23,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91491334,2,1,1,F,55,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91491810,1,1,1,M,18,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91491810,1,2,2,F,16,7,3,M,G,0,IMPERIAL,UNINCORPORATED,2021
91492209,1,1,1,F,33,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91492341,1,1,1,M,48,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91492341,2,1,2,M,69,1,6,L,H,1,IMPERIAL,UNINCORPORATED,2021
91492341,2,2,2,F,69,5,3,L,G,0,IMPERIAL,UNINCORPORATED,2021
91492341,2,3,1,F,33,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91492347,1,1,3,F,32,1,9,-,-,-,IMPERIAL,UNINCORPORATED,2021
91492418,1,1,1,M,22,7,1,P,G,0,IMPERIAL,UNINCORPORATED,2021
91492434,1,1,1,M,67,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
9149336,2,1,1,F,53,7,1,M,G,0,IMPERIAL,EL CENTRO,2020
9149338,2,1,2,M,14,4,4,M,Q,0,IMPERIAL,EL CENTRO,2020
9149338,2,2,2,M,15,4,6,M,Q,0,IMPERIAL,EL CENTRO,2020
9149338,2,3,2,F,67,3,2,L,G,0,IMPERIAL,EL CENTRO,2020
91493913,1,1,1,F,24,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91494019,1,1,2,M,14,5,4,M,H,1,IMPERIAL,UNINCORPORATED,2021
91494019,1,2,2,M,47,6,3,M,G,0,IMPERIAL,UNINCORPORATED,2021
91494019,1,3,1,M,43,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91495338,1,1,1,F,58,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91499833,2,1,1,F,63,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91499833,2,2,2,M,66,6,3,L,G,0,IMPERIAL,UNINCORPORATED,2021
91499833,2,3,2,F,7,6,4,L,G,0,IMPERIAL,UNINCORPORATED,2021
91499833,2,4,2,M,16,6,6,L,G,0,IMPERIAL,UNINCORPORATED,2021
91500703,1,1,1,F,43,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91500703,1,2,2,F,11,6,3,L,G,0,IMPERIAL,UNINCORPORATED,2021
91500719,1,1,1,M,26,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91500739,1,1,2,M,26,6,3,L,G,0,IMPERIAL,UNINCORPORATED,2021
91500739,1,2,2,M,14,6,4,L,G,0,IMPERIAL,UNINCORPORATED,2021
91500739,1,3,1,F,22,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91500753,1,1,1,F,22,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91501439,1,1,1,M,26,6,1,B,H,0,IMPERIAL,UNINCORPORATED,2021
91501465,1,1,1,M,22,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91501465,2,1,1,M,58,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91501808,1,1,1,M,40,5,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91502068,1,1,1,F,19,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91502068,1,2,2,F,19,6,3,M,G,0,IMPERIAL,UNINCORPORATED,2021
91502068,1,3,2,M,998,6,4,P,G,0,IMPERIAL,UNINCORPORATED,2021
91502068,1,4,2,F,18,6,6,P,G,0,IMPERIAL,UNINCORPORATED,2021
91503801,1,1,1,M,46,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91503871,1,1,2,M,17,6,0,P,P,1,IMPERIAL,UNINCORPORATED,2021
91504538,2,1,1,F,58,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91506957,1,1,1,M,45,5,1,M,F,0,IMPERIAL,UNINCORPORATED,2021
91506987,1,1,1,M,26,5,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91506987,2,1,1,M,64,5,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91507569,1,1,1,M,62,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91507569,2,1,1,F,60,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91507806,2,1,1,F,48,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91507806,2,2,2,F,73,7,3,M,G,0,IMPERIAL,UNINCORPORATED,2021
91507806,2,3,2,M,80,7,4,M,G,0,IMPERIAL,UNINCORPORATED,2021
91508935,2,1,1,M,26,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91508935,2,2,2,M,66,7,3,M,G,0,IMPERIAL,UNINCORPORATED,2021
91511081,2,1,2,F,9,7,4,M,Q,0,IMPERIAL,UNINCORPORATED,2021
91511081,2,2,2,F,9,7,C,M,Q,0,IMPERIAL,UNINCORPORATED,2021
91511081,2,3,2,F,7,7,6,M,Q,0,IMPERIAL,UNINCORPORATED,2021
91511081,2,4,1,F,40,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91511320,1,1,1,M,76,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91511381,1,1,1,M,81,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91511381,2,1,1,M,35,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91512394,1,1,2,F,17,7,3,M,G,0,IMPERIAL,UNINCORPORATED,2021
91513742,1,1,1,M,48,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91513742,2,1,1,M,20,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91513807,1,1,3,F,42,1,0,P,P,0,IMPERIAL,UNINCORPORATED,2021
91513807,2,1,3,M,35,5,0,P,P,0,IMPERIAL,UNINCORPORATED,2021
91513902,1,1,1,M,54,5,1,M,H,0,IMPERIAL,UNINCORPORATED,2021
91513902,2,1,1,M,60,1,1,L,H,1,IMPERIAL,UNINCORPORATED,2021
91516086,1,1,1,M,34,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91516086,2,1,1,M,33,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91516137,1,1,1,F,53,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91516137,2,1,1,F,67,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91516183,1,1,1,M,32,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91516198,1,1,1,M,27,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91516202,1,1,1,F,39,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91516880,1,1,1,M,18,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91516883,1,1,1,M,47,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91518854,1,1,1,M,21,1,1,P,W,1,IMPERIAL,UNINCORPORATED,2021
91518858,2,1,1,F,59,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91519305,1,1,1,F,43,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91519316,1,1,1,M,30,6,1,P,W,1,IMPERIAL,UNINCORPORATED,2021
91519316,1,2,2,M,22,6,2,P,Y,1,IMPERIAL,UNINCORPORATED,2021
91519339,1,1,3,M,27,5,0,P,P,-,IMPERIAL,UNINCORPORATED,2021
91519379,1,1,1,M,62,1,1,L,C,0,IMPERIAL,UNINCORPORATED,2021
91519379,1,2,2,F,61,5,3,L,G,0,IMPERIAL,UNINCORPORATED,2021
91520364,1,1,2,M,17,7,6,L,G,0,IMPERIAL,UNINCORPORATED,2021
91520369,1,1,1,M,62,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91520797,1,1,2,F,14,6,4,P,E,0,IMPERIAL,UNINCORPORATED,2021
91520797,1,2,2,F,14,6,6,P,E,0,IMPERIAL,UNINCORPORATED,2021
91520990,1,1,2,F,18,5,4,L,F,0,IMPERIAL,UNINCORPORATED,2021
91520990,1,2,2,M,18,5,B,P,G,0,IMPERIAL,UNINCORPORATED,2021
91520990,1,3,1,M,18,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91520990,1,4,2,M,19,6,3,L,G,0,IMPERIAL,UNINCORPORATED,2021
91520990,1,5,2,M,18,7,6,L,G,0,IMPERIAL,UNINCORPORATED,2021
91520999,1,1,2,F,31,7,3,M,G,0,IMPERIAL,UNINCORPORATED,2021
91520999,2,1,1,M,73,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91521433,1,1,1,M,81,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91523525,1,1,2,F,29,6,3,M,G,0,IMPERIAL,UNINCORPORATED,2021
91523525,1,2,1,M,38,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91523525,1,3,2,F,8,7,5,P,H,0,IMPERIAL,UNINCORPORATED,2021
91523525,1,4,2,F,13,7,6,P,G,0,IMPERIAL,UNINCORPORATED,2021
91524345,1,1,2,M,35,5,3,M,H,0,IMPERIAL,UNINCORPORATED,2021
91524345,1,2,1,M,18,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91524345,1,3,2,F,30,6,4,M,G,0,IMPERIAL,UNINCORPORATED,2021
91524345,1,4,2,F,39,6,A,M,H,0,IMPERIAL,UNINCORPORATED,2021
91524887,1,1,1,M,80,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91524887,2,1,1,F,50,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91524900,1,1,1,F,23,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91525570,1,1,1,F,63,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91525810,1,1,2,M,22,7,3,L,G,0,IMPERIAL,UNINCORPORATED,2021
91525848,1,1,1,M,23,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91525853,1,1,1,M,70,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91525853,2,1,1,F,38,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91525853,2,2,2,M,37,6,3,L,G,0,IMPERIAL,UNINCORPORATED,2021
91525863,2,1,1,M,42,7,1,P,W,2,IMPERIAL,UNINCORPORATED,2021
91525922,1,1,1,M,34,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91525922,2,1,1,F,28,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91528852,1,1,1,M,30,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91530042,2,1,1,M,58,6,1,M,E,0,IMPERIAL,UNINCORPORATED,2021
91530047,1,1,1,M,74,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91530047,2,1,1,M,51,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91530649,1,1,1,M,58,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91530743,1,1,1,F,29,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91531097,1,1,2,M,46,5,3,L,H,0,IMPERIAL,UNINCORPORATED,2021
91531097,1,2,1,F,39,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91532118,1,1,1,F,26,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91532140,1,1,1,F,24,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91533589,1,1,1,F,18,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91533733,1,1,1,M,33,6,1,M,H,0,IMPERIAL,UNINCORPORATED,2021
91535158,2,1,1,M,65,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91535158,2,2,2,F,65,6,3,M,G,0,IMPERIAL,UNINCORPORATED,2021
91535186,2,1,2,F,11,6,5,P,G,0,IMPERIAL,UNINCORPORATED,2021
91535191,2,1,1,F,37,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91535197,1,1,1,M,56,5,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91535533,1,1,1,F,27,1,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91535533,1,2,2,F,11,1,3,L,Q,0,IMPERIAL,UNINCORPORATED,2021
91535533,3,1,1,M,34,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91535820,1,1,1,M,37,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91535858,1,1,3,M,36,5,0,P,P,-,IMPERIAL,UNINCORPORATED,2021
91536108,1,1,1,F,19,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91536140,1,1,1,F,57,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91536140,2,1,2,F,61,6,3,M,G,0,IMPERIAL,UNINCORPORATED,2021
91536164,1,1,1,F,26,5,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91536164,1,2,2,F,4,7,4,L,Q,0,IMPERIAL,UNINCORPORATED,2021
91536164,2,1,1,M,59,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91536540,1,1,1,M,33,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91536865,1,1,1,M,19,5,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91536866,1,1,1,M,28,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91536892,1,1,2,F,15,7,3,M,G,0,IMPERIAL,UNINCORPORATED,2021
91537434,1,1,1,F,20,7,1,M,G,0,IMPERIAL,BRAWLEY,2021
91537434,1,2,2,F,17,7,3,M,G,0,IMPERIAL,BRAWLEY,2021
91537635,1,1,1,M,36,5,1,P,W,1,IMPERIAL,UNINCORPORATED,2021
